storeid,name,picturepath,participating,mobile1,mobile2,smartphone,dataconn,tabwithdataconn,landline,city,area,sector,landmark,pincode,storetype,storesize,discountavailable,discounttype,discountpercent,discountcriteria,daysnotworking,starttime,closingtime,deliver,deliverytime,minimumdeliveryamount,knowsenglish,whatsapp,address,email,ownername,lstnumber,cstnumber,pannumber,vatnumber,tinnumber,longitude,lattitude,capturestarttime,captureendtime,imeino,imsino,mac,androidid,Date,F48,Start_Time,F50,End_Time,F52,F53,F54
296,Sai Gurukrupa Medical Store,lof/seller/IMG_20151003_111932.jpg,Yes,9833936305,9870181937,Yes,,Yes,0,,Airoli,,Buddha Vihar,400708,Chemist,Flat,No,Regular,,0,All Days Open,1.9E+016,1.9E+016,No,1.9E+016,0,Yes,Yes,"Ramnagar, MIDC Roqd Near Mukund Company,Digha,Navi Mumbai",kirana296@hylosh.com,RAVI RATHORE,,,,,,72.9978698,19.1810892,2.02E+016,2.02E+016,,,,,2.02E+016,,1.9E+016,4:00 AM,1.9E+016,7:00 AM,1.9E+016,
297,Ramdev Kirana Store,lof/seller/IMG_20151003_112727.jpg,Yes,9920497251,0,No,,No,0,,Airoli,,Buddha Vihar,400708,Kirana,Flat,No,Regular,,0,All Days Open,1.9E+016,1.9E+016,Yes,1.9E+016,1000,No,No,"Ramnagar MIDC Road, Digha,Navi Mumbai",kirana297@hylosh.com,JAGDISH,,,,,,72.9978632,19.1810223,2.02E+016,2.02E+016,,,,,2.02E+016,,1.9E+016,5:00 AM,1.9E+016,7:00 AM,1.9E+016,
298,Shreeram Kirana Store,lof/seller/IMG_20151003_113520.jpg,Yes,9022339375,0,Yes,,Yes,0,,Airoli,,Buddha Vihar,400708,Kirana,Flat,No,Regular,,0,All Days Open,1.9E+016,1.9E+016,No,1.9E+016,0,No,Yes,Ramnagar MIDC Road Digha Navi Mumbai,kirana298@hylosh.com,DEVI SINGH,,,,,,72.9982647,19.1814355,2.02E+016,2.02E+016,,,,,2.02E+016,,1.9E+016,2:00 AM,1.9E+016,1:00 AM,1.9E+016,
299,Shree Satguru Kirana Store,lof/seller/IMG_20151003_114213.jpg,Yes,9930595775,0,No,,No,0,,Airoli,,Mukund Company,400708,Kirana,Flat,No,Regular,,0,All Days Open,1.9E+016,1.9E+016,No,1.9E+016,0,No,No,Ramnagar Digha Navi Mumbai,kirana299@hylosh.com,KASHINATH DATU DALAVI,,,,,,72.9962297,19.1797805,2.02E+016,2.02E+016,,,,,2.02E+016,,1.9E+016,8:00 AM,1.9E+016,7:00 AM,1.9E+016,
300,Rameshwar Kirana Store,lof/seller/IMG_20151003_115348.jpg,Yes,8108944716,0,No,,No,0,,Airoli,,Hanuman Mandir,400708,Kirana,Flat,No,Regular,,0,All Days Open,1.9E+016,1.9E+016,No,1.9E+016,0,No,No,"Ramnagar ,Digha Navi Mumbai",kirana300@hylosh.com,PUKHRAJ,,,,,,72.9977983,19.18143,2.02E+016,2.02E+016,,,,,2.02E+016,,1.9E+016,12:00 AM,1.9E+016,7:00 AM,1.9E+016,
301,Dhanlaxmi Traders,lof/seller/IMG_20151003_115911.jpg,Yes,9769971993,0,No,,No,0,,Airoli,,Hanuman Mandir,400708,Kirana,Flat,No,Regular,,0,All Days Open,1.9E+016,1.9E+016,Yes,1.9E+016,1000,No,No,"Ramnagar,Digha Navi Mumbai",kirana301@hylosh.com,KANJI,,,,,,72.9979149,19.1815716,2.02E+016,2.02E+016,,,,,2.02E+016,,1.9E+016,12:00 AM,1.9E+016,12:00 AM,1.9E+016,
302,Hanuman Kirana Store,lof/seller/IMG_20151003_120621.jpg,Yes,9867181977,0,Yes,,Yes,0,,Airoli,,Hanuman Mandir,400708,Kirana,Flat,No,Regular,,0,All Days Open,1.9E+016,1.9E+016,Yes,1.9E+016,5000,No,Yes,Ramnagar Digha Navi Mumbai,kirana302@hylosh.com,BALARAM CHANDORA,,,,,,72.9979283,19.1816383,2.02E+016,2.02E+016,,,,,2.02E+016,,1.9E+016,1:00 PM,1.9E+016,8:00 PM,1.9E+016,
303,Laxmi Dhanya Bhandar,lof/seller/IMG_20151003_123527.jpg,Yes,8286902649,0,No,,No,0,,Airoli,,MIDC Area,400708,Kirana,Flat,No,Regular,,0,All Days Open,1.9E+016,1.9E+016,No,1.9E+016,0,No,No,"Vishnu Nagar , Digha Airoli Navu Mumbai",kirana303@hylosh.com,ANIL CHAUDHARY,,,,,,72.9962297,19.1797805,2.02E+016,2.02E+016,,,,,2.02E+016,,1.9E+016,12:00 PM,1.9E+016,4:00 PM,1.9E+016,
304,Harshid General Store,lof/seller/IMG_20151003_123917.jpg,Yes,0,0,No,,No,0,,Airoli,,MIDC Area,400708,Kirana,Flat,No,Regular,,0,All Days Open,1.9E+016,1.9E+016,No,1.9E+016,0,No,No,"Vishnu Nagar, Digha Airoli Navi Mumbai",kirana304@hylosh.com,,,,,,,73.0046983,19.1770233,2.02E+016,2.02E+016,,,,,2.02E+016,,1.9E+016,12:00 PM,1.9E+016,4:00 PM,1.9E+016,
305,Parmeshwar Super Market,lof/seller/IMG_20151003_124708.jpg,Yes,9833586555,0,No,,No,0,,Airoli,,MIDC Area,400708,Kirana,Flat,No,Regular,,0,All Days Open,1.9E+016,1.9E+016,Yes,1.9E+016,1000,No,No,Vishnu Nagar Digha Navi Mumbai,kirana305@hylosh.com,RAMESH KUMAWAT,,,,,,73.0047183,19.1764216,2.02E+016,2.02E+016,,,,,2.02E+016,,1.9E+016,12:00 PM,1.9E+016,2:00 PM,1.9E+016,
306,Ganesh Kirana Store,lof/seller/IMG_20151003_125138.jpg,Yes,9594109959,0,Yes,,Yes,0,,Airoli,,Ambedkar Chowk,400708,Kirana,Flat,No,Big,,0,All Days Open,1.9E+016,1.9E+016,Yes,1.9E+016,1500,No,Yes,Vishnu Nagar Digha Navi Mumbai,kirana306@hylosh.com,PATEL,,,,,,73.004565,19.1761866,2.02E+016,2.02E+016,,,,,2.02E+016,,1.9E+016,7:00 PM,1.9E+016,4:00 PM,1.9E+016,
307,Mukesh Kirana General Store,lof/seller/IMG_20151003_125608.jpg,Yes,9769700635,0,No,,No,0,,Airoli,,Ambedkar Chowk,400708,Kirana,Flat,No,Regular,,0,All Days Open,1.9E+016,1.9E+016,No,1.9E+016,0,No,No,Vishnu Nagar Digha Navi Mumbai,kirana307@hylosh.com,MUKESH KUMAWAT,,,,,,73.0047333,19.1760733,2.02E+016,2.02E+016,,,,,2.02E+016,,1.9E+016,7:00 PM,1.9E+016,1:00 PM,1.9E+016,
308,Society Kirana Store,lof/seller/IMG_20151003_130110.jpg,Yes,9969705234,0,Yes,,Yes,0,,Airoli,,Ambedkar Chowk,400708,Chemist,Flat,No,Regular,,0,All Days open,1.9E+016,1.9E+016,No,1.9E+016,0,No,Yes,"Vishnu Nagar Digha, Navi Mumbai",kirana308@hylosh.com,PRADEEP BHIWADA,,,,,,73.0048383,19.1758583,2.02E+016,2.02E+016,,,,,2.02E+016,,1.9E+016,PM,1.9E+016,PM,1.9E+016,
309,R.F Gupta Kirana Store,lof/seller/IMG_20151003_135531.jpg,Yes,8898775867,9969349540,No,,No,0,,Airoli,,Hanuman Chowk,400708,Kirana,Flat,No,Regular,,0,All Days Open,1.9E+016,1.9E+016,Yes,1.9E+016,1000,No,No,Vishnu Nagar Digha Navi Mumbai,kirana309@hylosh.com,SUNIL GUPTA,,,,,,73.0050672,19.1741643,2.02E+016,2.02E+016,,,,,2.02E+016,,1.9E+016,PM,1.9E+016,PM,1.9E+016,
310,Sanjay Kirana Store,lof/seller/IMG_20151003_140726.jpg,Yes,0,0,No,,No,0,,Airoli,,Shankar Mandir,400708,Kirana,Flat,No,Regular,,0,All Days Open,1.9E+016,1.9E+016,No,1.9E+016,0,No,No,Subhash Nagar Digha Navi Mumbai,kirana310@hylosh.com,SANJAY,,,,,,73.0052866,19.1727816,2.02E+016,2.02E+016,,,,,2.02E+016,,1.9E+016,PM,1.9E+016,PM,1.9E+016,
311,Saideep Medical And General Store,lof/seller/IMG_20151003_143334.jpg,Yes,0,0,No,,No,0,,Airoli,,Yadav Nagar MIDC Area,400708,Kirana,Flat,No,Regular,,0,All Days Open,1.9E+016,1.9E+016,No,1.9E+016,0,Yes,No,"Shop no.3,Yadav Nagar Airoli Navi Mumbai",kirana311@hylosh.com,,,,,,,73.0046012,19.1676784,2.02E+016,2.02E+016,,,,,2.02E+016,,1.9E+016,PM,1.9E+016,PM,1.9E+016,
312,Mataji Trading And Oil Depo,lof/seller/IMG_20151003_143733.jpg,Yes,0,0,No,,No,0,,Airoli,,Yadav Nagar MIDC Area,400708,Kirana,Flat,No,Regular,,0,All Days Open,1.9E+016,1.9E+016,Yes,1.9E+016,1000,No,No,shop no.8 Yadav Nagar Airoli,kirana312@hylosh.com,RAMLAL,,,,,,73.0045626,19.1677554,2.02E+016,2.02E+016,,,,,2.02E+016,,1.9E+016,PM,1.9E+016,PM,1.9E+016,
313,Jay Ambe Kirana Store,lof/seller/IMG_20151003_151042.jpg,Yes,9987956182,0,No,,No,0,,Airoli,,Yadav Nagar MIDC,400708,Kirana,Flat,No,Regular,,0,All Days Open,1.9E+016,1.9E+016,No,1.9E+016,0,No,No,Yadav Nqgar Airoli Navi Mumbai,kirana313@hylosh.com,VIRENDRA KUMAR YADAV,,,,,,73.0049788,19.1676355,2.02E+016,2.02E+016,,,,,2.02E+016,,1.9E+016,PM,1.9E+016,PM,1.9E+016,
314,Usha General Store,lof/seller/IMG_20151003_151604.jpg,Yes,9930026432,0,Yes,,Yes,0,,Airoli,,Yadav Nagar MIDC,400708,Kirana,Flat,No,Regular,,0,All Days Open,1.9E+016,1.9E+016,No,1.9E+016,0,No,Yes,Yadav Nagar Airoli Navi Mumbai,kirana314@hylosh.com,GOPALJI BHATIA,,,,,,73.0049056,19.167602,2.02E+016,2.02E+016,,,,,2.02E+016,,1.9E+016,PM,1.9E+016,PM,1.9E+016,
315,Khushi Super Market,lof/seller/IMG_20151003_151821.jpg,Yes,9819128283,9987967139,No,,No,0,,Airoli,,Yadav Nagar MIDC,400708,Kirana,Flat,No,Regular,,0,All Days Open,1.9E+016,1.9E+016,Yes,1.9E+016,1000,No,No,Yadav Nagar Airoli Navi Mumbai,kirana315@hylosh.com,S.K MISHRA,,,,,,73.0049977,19.167617,2.02E+016,2.02E+016,,,,,2.02E+016,,1.9E+016,PM,1.9E+016,PM,1.9E+016,
316,New Mataji Kirana Store,lof/seller/IMG_20151003_152813.jpg,Yes,9173961398,0,No,,No,0,,Airoli,,Yadav Nagar MIDC,400708,Kirana,Flat,No,Regular,,0,All Days Open,1.9E+016,1.9E+016,Yes,1.9E+016,1200,No,No,Yadav Nagar Airoli Navi Mumbai,kirana316@hylosh.com,ARJUN LAL,,,,,,73.0050879,19.1676288,2.02E+016,2.02E+016,,,,,2.02E+016,,1.9E+016,PM,1.9E+016,PM,1.9E+016,
317,Shree Balaji General Store,lof/seller/IMG_20151003_153214.jpg,Yes,9930363547,8108430901,Yes,,Yes,0,,Airoli,,Yadav Nagar MIDC,400708,Kirana,Flat,No,Regular,,0,All Days Open,1.9E+016,1.9E+016,No,1.9E+016,0,No,Yes,"Shop no.2924/24,,Yadav Nagar Airoli Navi Mumbai",kirana317@hylosh.com,L.R.YADAV,,,,,,73.005756,19.167368,2.02E+016,2.02E+016,,,,,2.02E+016,,1.9E+016,PM,1.9E+016,PM,1.9E+016,
318,Gupta General Store,lof/seller/IMG_20151003_153929.jpg,Yes,9930754180,0,No,,No,0,,Airoli,,Yadav Nagar MIDC,400708,Kirana,Flat,No,Regular,,0,All Days Open,1.9E+016,1.9E+016,Yes,1.9E+016,1000,No,No,Yadav Nagar Airoli Navi Mumbai,kirana318@hylosh.com,RAJESH GUPTA,,,,,,73.00591,19.1675883,2.02E+016,2.02E+016,,,,,2.02E+016,,1.9E+016,PM,1.9E+016,PM,1.9E+016,
319,Ajay Kirana Store,lof/seller/IMG_20151003_155002.jpg,Yes,9619499687,0,Yes,,Yes,0,,Airoli,,Yadav Nagar MIDC,400708,Kirana,Flat,No,Regular,,0,All Days Open,1.9E+016,1.9E+016,Yes,1.9E+016,1000,No,Yes,Yadav Nagar Airoli Nahi Mumbai,kirana319@hylosh.com,AJAY SINGH,,,,,,73.0058712,19.1674168,2.02E+016,2.02E+016,,,,,2.02E+016,,1.9E+016,PM,1.9E+016,PM,1.9E+016,
320,Jay Ambe Kirana Store,lof/seller/IMG_20151003_161808.jpg,Yes,9619014870,0,No,,No,0,,Airoli,,Ganesh Nagar,400708,Kirana,Flat,No,Regular,,0,All Days Open,1.9E+016,1.9E+016,Yes,1.9E+016,1500,No,No,Ganesh Nagar Chinchpada Airoli,kirana320@hylosh.com,CHAUDHARY,,,,,,73.001775,19.16624,2.02E+016,2.02E+016,,,,,2.02E+016,,1.9E+016,PM,1.9E+016,PM,1.9E+016,
321,Ganesh Oil Depo,lof/seller/IMG_20151003_162733.jpg,Yes,9769565666,0,No,,No,0,,Airoli,,Chinchpada,400708,Kirana,Flat,No,Regular,,0,All Days Open,1.9E+016,1.9E+016,No,1.9E+016,0,No,No,Ganesh Nagar Chinchpada Airoli Navi Mumbai,kirana321@hylosh.com,GUPTA,,,,,,73.0016276,19.1658242,2.02E+016,2.02E+016,,,,,2.02E+016,,1.9E+016,PM,1.9E+016,PM,1.9E+016,
