storeid,name,picturepath,participating,mobile1,mobile2,smartphone,dataconn,tabwithdataconn,landline,city,area,sector,landmark,pincode,storetype,storesize,discountavailable,discounttype,discountpercent,discountcriteria,daysnotworking,starttime,closingtime,deliver,deliverytime,minimumdeliveryamount,knowsenglish,whatsapp,address,email,ownername,lstnumber,cstnumber,pannumber,vatnumber,tinnumber,longitude,lattitude,capturestarttime,captureendtime,imeino,imsino,mac,androidid,Date,F48,Start_Time,F50,End_Time,F52,F53,F54
591,Maharashtra super market,lof/seller/IMG_20151015_144617.jpg,Yes,9769642117,0,Yes,,No,0,,Kharghar,12,shivaji chowk,410210,Kirana,Flat,No,Regular,,0,months last Friday,1.9E+016,1.9E+016,Yes,1.9E+016,1000,No,No,shivaji chowk sector 12 kharghar,kirana594@hylosh.com,,,,,,,73.0681082,19.0439898,2.02E+016,2.02E+016,867000000000000,406000000000000,bc:3a:ea:7c:f0:80,96ff8e45a385709d,2.02E+016,,1.9E+016,PM,1.9E+016,PM,1.9E+016,
592,charbhuja foods & general store,lof/seller/IMG_20151015_144848.jpg,Yes,9619914793,0,Yes,,No,0,,Kharghar,13,opp raghunath vihar,410210,Kirana,Flat,No,Regular,,0,month last friday,1.9E+016,1.9E+016,Yes,1.9E+016,1000,Yes,Yes,shop 3 neelam height sector 13 kharghar,kirana595@hylosh.com,,,,,,,73.0727199,19.045405,2.02E+016,2.02E+016,911000000000000,405000000000000,90:21:81:26:9c:08,a7e56ec2f8644cd9,2.02E+016,,1.9E+016,PM,1.9E+016,PM,1.9E+016,
593,raj foods provision & general store,lof/seller/IMG_20151015_145513.jpg,Yes,0,0,Yes,,No,2232995178,,Kharghar,13,kul swami building,410210,Kirana,Flat,No,Regular,,0,month last friday,1.9E+016,1.9E+016,Yes,1.9E+016,1000,Yes,Yes,shop 3 kul swami building sector 13 kharghar,kirana596@hylosh.com,,,,,,,73.0726299,19.0458066,2.02E+016,2.02E+016,911000000000000,405000000000000,90:21:81:26:9c:08,a7e56ec2f8644cd9,2.02E+016,,1.9E+016,PM,1.9E+016,PM,1.9E+016,
594,New Sagar General. Store,lof/seller/IMG_20151015_150234.jpg,Yes,8097437850,0,Yes,,Yes,0,,Nerul,,Near Shani Mandir,400706,Kirana,Flat,No,Regular,,0,Friday,1.9E+016,1.9E+016,No,1.9E+016,0,Yes,Yes,"Shop No.NL1B,Bld.12,Room No4 ,Nerul Stn .Rd.Sec no.10NERUL (w)",kirana597@hylosh.com,BALU AUTE,,,,,,73.0172986,19.0372454,2.02E+016,2.02E+016,352000000000000,404000000000000,no mac addrs,30b68ce220d28e6d,2.02E+016,,1.9E+016,PM,1.9E+016,PM,1.9E+016,
595,velocity chemist,lof/seller/IMG_20151015_150519.jpg,Yes,0,0,Yes,,No,2227743410,,Kharghar,13,near daily bazar,410210,Chemist,Flat,No,Regular,,0,all day working,1.9E+016,1.9E+016,Yes,1.9E+016,1000,Yes,Yes,shop 39 hawares tiara sector 13 kharghar,kirana598@hylosh.com,,,,,,,73.0728166,19.0466566,2.02E+016,2.02E+016,911000000000000,405000000000000,90:21:81:26:9c:08,a7e56ec2f8644cd9,2.02E+016,,1.9E+016,PM,1.9E+016,PM,1.9E+016,
596,Sanjivani Medical,lof/seller/IMG_20151015_150905.jpg,Yes,9969664954,0,Yes,,Yes,0,,Nerul,,Near Shani Mandir,400706,Chemist,Flat,No,Regular,,0,All Days,1.9E+016,1.9E+016,No,1.9E+016,0,Yes,Yes,"Shop01,NL1,28/2,Ews Stn.Rd.Nerul(w)",kirana599@hylosh.com,BHABUT RAJPUT,,,,,,73.0173609,19.0376964,2.02E+016,2.02E+016,352000000000000,404000000000000,no mac addrs,30b68ce220d28e6d,2.02E+016,,1.9E+016,PM,1.9E+016,PM,1.9E+016,
597,Uncle General. Store,lof/seller/IMG_20151015_151706.jpg,Yes,7045773645,0,Yes,,Yes,0,,Nerul,10,Near Budha Vihar,400706,Kirana,Flat,No,Regular,,0,Sunday,1.9E+016,1.9E+016,No,1.9E+016,0,Yes,Yes,"Bhudha Vihar ,Sec.No.10,NERUL STN Rd.Nerul(w)",kirana600@hylosh.com,BABALU BHARTHI,,,,,,73.0174643,19.0381133,2.02E+016,2.02E+016,352000000000000,404000000000000,no mac addrs,30b68ce220d28e6d,2.02E+016,,1.9E+016,PM,1.9E+016,PM,1.9E+016,
598,global chemist,lof/seller/IMG_20151015_152044.jpg,Yes,0,0,No,,No,227744353,,Kharghar,20,daily bazar,410210,Chemist,Flat,No,Regular,,0,sunday,1.9E+016,1.9E+016,No,1.9E+016,0,No,No,shop 14 shree balaji kripa bldg sector 20 kharghar,kirana601@hylosh.com,,,,,,,73.0726666,19.0469371,2.02E+016,2.02E+016,867000000000000,406000000000000,bc:3a:ea:7c:f0:80,96ff8e45a385709d,2.02E+016,,1.9E+016,PM,1.9E+016,PM,1.9E+016,
599,Amar General Stores,lof/seller/IMG_20151015_152555.jpg,Yes,9930688989,0,Yes,,Yes,0,,Nerul,10,opp Bhudha Vihar,400706,Kirana,Flat,No,Regular,,0,All days,1.9E+016,1.9E+016,No,1.9E+016,0,Yes,Yes,"Shop07,JAI bhawani market,Nerul Stn Rd.Nerul(w)",kirana602@hylosh.com,,,,,,,73.0172283,19.0383402,2.02E+016,2.02E+016,352000000000000,404000000000000,no mac addrs,30b68ce220d28e6d,2.02E+016,,1.9E+016,PM,1.9E+016,PM,1.9E+016,
600,apna bazar,lof/seller/IMG_20151015_152511.jpg,Yes,0,0,No,,No,2265180417,,Kharghar,20,daily bazar,410210,Kirana,Flat,No,Regular,,0,months last Friday,1.9E+016,1.9E+016,Yes,1.9E+016,1000,No,No,shree tower sector 20 kharghar,kirana603@hylosh.com,,,,,,,73.0711408,19.0469448,2.02E+016,2.02E+016,867000000000000,406000000000000,bc:3a:ea:7c:f0:80,96ff8e45a385709d,2.02E+016,,1.9E+016,PM,1.9E+016,PM,1.9E+016,
601,Apple chemist & druggist,lof/seller/IMG_20151015_153453.jpg,Yes,9892974241,0,Yes,,No,227741741,,Kharghar,21,state bank of india,410210,Chemist,Flat,No,Regular,,0,Sunday,1.9E+016,1.9E+016,No,1.9E+016,0,Yes,Yes,chaturbhuj sector 21 kharghar,kirana604@hylosh.com,,,,,,,73.0692597,19.0472688,2.02E+016,2.02E+016,867000000000000,406000000000000,bc:3a:ea:7c:f0:80,96ff8e45a385709d,2.02E+016,,1.9E+016,PM,1.9E+016,PM,1.9E+016,
602,pearl medical & general store,lof/seller/IMG_20151015_154555.jpg,Yes,9323696428,0,Yes,,No,0,,Kharghar,21,raymand shop,410210,Chemist,Flat,No,Regular,,0,Sunday,1.9E+016,1.9E+016,No,1.9E+016,0,Yes,Yes,hariom heritage sector 21 kharghar,kirana605@hylosh.com,,,,,,,73.0652537,19.0477276,2.02E+016,2.02E+016,867000000000000,406000000000000,bc:3a:ea:7c:f0:80,96ff8e45a385709d,2.02E+016,,1.9E+016,PM,1.9E+016,PM,1.9E+016,
603,Suraj General store,lof/seller/IMG_20151015_154621.jpg,Yes,9004559126,0,No,,No,0,,Ghansoli,,opp railway station,400701,Kirana,Flat,No,Regular,,0,ALL DAYS OPEN,1.9E+016,1.9E+016,No,1.9E+016,0,No,No,Shop no 10,kirana606@hylosh.com,SURAJ CHOURASIYA,,,,,,73.0013416,19.1374316,2.02E+016,2.02E+016,,,,,2.02E+016,,1.9E+016,PM,1.9E+016,PM,1.9E+016,
604,Shree Ram General Stores,lof/seller/IMG_20151015_154936.jpg,Yes,7208101198,0,Yes,,Yes,0,,Nerul,10,opp Bhudha Vihar,400706,Kirana,Flat,No,Regular,,0,Sunday,1.9E+016,1.9E+016,No,1.9E+016,0,Yes,Yes,"Shop No1,Nerul Stn.Rd.Sec.no.10,NERUL(w)",kirana607@hylosh.com,SHAKUNTALA MAVALE,,,,,,73.0174564,19.0388449,2.02E+016,2.02E+016,352000000000000,404000000000000,no mac addrs,30b68ce220d28e6d,2.02E+016,,1.9E+016,PM,1.9E+016,PM,1.9E+016,
605,jay jagdumba super market,lof/seller/IMG_20151015_155206.jpg,Yes,9029681590,9920487499,Yes,,No,2269995672,,Kharghar,12,varad chs,410210,Kirana,Flat,No,Regular,,0,month last friday,1.9E+016,1.9E+016,Yes,1.9E+016,1000,No,Yes,shop 3 varad chs sector 12 kharghar,kirana608@hylosh.com,,,,,,,73.0656916,19.046015,2.02E+016,2.02E+016,911000000000000,405000000000000,90:21:81:26:9c:08,a7e56ec2f8644cd9,2.02E+016,,1.9E+016,PM,1.9E+016,PM,1.9E+016,
606,Gulabi Medical,lof/seller/IMG_20151015_155425.jpg,Yes,9987744201,0,Yes,,Yes,0,,Nerul,10,Near Bhudha vihar,400706,Chemist,Flat,No,Regular,,0,All Days,1.9E+016,1.9E+016,No,1.9E+016,0,Yes,Yes,"shop No1,plot No9,Stn. Rd.Nerul (w)",kirana609@hylosh.com,DINESH CHOWDHARI,,,,,,73.01746,19.0388793,2.02E+016,2.02E+016,352000000000000,404000000000000,no mac addrs,30b68ce220d28e6d,2.02E+016,,1.9E+016,PM,1.9E+016,PM,1.9E+016,
607,radha Krishna super market,lof/seller/IMG_20151015_155642.jpg,Yes,9172425207,0,Yes,,No,0,,Kharghar,12,valley view,410210,Kirana,Flat,No,Regular,,0,months last Friday,1.9E+016,1.9E+016,Yes,1.9E+016,1000,No,Yes,shop 4 valley view sector 12 kharghar,kirana610@hylosh.com,,,,,,,73.0648828,19.0451379,2.02E+016,2.02E+016,867000000000000,406000000000000,bc:3a:ea:7c:f0:80,96ff8e45a385709d,2.02E+016,,1.9E+016,PM,1.9E+016,PM,1.9E+016,
608,shree krishna supermarket,lof/seller/IMG_20151015_155641.jpg,Yes,9833380511,0,No,,No,0,,koparkhairane,18,balaji gallery,400709,Kirana,Flat,No,Regular,,0,all days open,1.9E+016,1.9E+016,No,1.9E+016,0,No,No,ss11. shop 221,kirana611@hylosh.com,SUBHASH GUPTA,,,,,,73.0023656,19.101503,2.02E+016,2.02E+016,359000000000000,404000000000000,80:6c:1b:69:c7:e3,bdf1b8f480d9419a,2.02E+016,,1.9E+016,PM,1.9E+016,PM,1.9E+016,
609,NILESH KIRANA STORE,lof/seller/IMG_20151015_155543.jpg,Yes,9987942048,0,Yes,,Yes,0,,Ghansoli,,SAI JENTS PARLOUR,400701,Kirana,Flat,No,Regular,,0,FRIDAY,1.9E+016,1.9E+016,No,1.9E+016,0,No,Yes,Salvi nagar,kirana612@hylosh.com,NILESH RAUT,,,,,,73.0009483,19.140085,2.02E+016,2.02E+016,911000000000000,404000000000000,00:0a:00:1f:25:27,5a103d6e6f43d147,2.02E+016,,1.9E+016,PM,1.9E+016,PM,1.9E+016,
610,Navaratna General. Store,lof/seller/IMG_20151015_155910.jpg,Yes,0,0,Yes,,Yes,0,,Nerul,10,OppBhudha Vihar,400706,Kirana,Flat,No,Regular,,0,Friday,1.9E+016,1.9E+016,No,1.9E+016,0,Yes,Yes,"NLB43/11,Sec.10,navi MUMBAI Nerul(w)",kirana613@hylosh.com,BHOLARAM CHOWDHARI,,,,,,73.0175701,19.0390794,2.02E+016,2.02E+016,352000000000000,404000000000000,no mac addrs,30b68ce220d28e6d,2.02E+016,,1.9E+016,PM,1.9E+016,PM,1.9E+016,
611,ambika super market,lof/seller/IMG_20151015_160059.jpg,Yes,9657969139,0,Yes,,No,0,,Kharghar,12,sagar house,410210,Kirana,Flat,No,Regular,,0,months last Friday,1.9E+016,1.9E+016,Yes,1.9E+016,1000,No,No,sagar house sector 12 kharghar,kirana614@hylosh.com,,,,,,,73.066122,19.0448664,2.02E+016,2.02E+016,867000000000000,406000000000000,bc:3a:ea:7c:f0:80,96ff8e45a385709d,2.02E+016,,1.9E+016,PM,1.9E+016,PM,1.9E+016,
612,bhavna medical & general store,lof/seller/IMG_20151015_155936.jpg,Yes,9967370709,8879127106,Yes,,No,0,,Kharghar,12,mahek appartment,410210,Chemist,Flat,No,Regular,,0,all day working,1.9E+016,1.9E+016,No,1.9E+016,0,Yes,Yes,shop 3 mahek appartment sector 12 kharghar,kirana615@hylosh.com,,,,,,,73.0677033,19.0457616,2.02E+016,2.02E+016,911000000000000,405000000000000,90:21:81:26:9c:08,a7e56ec2f8644cd9,2.02E+016,,1.9E+016,PM,1.9E+016,PM,1.9E+016,
613,balaji super bazar,lof/seller/IMG_20151015_160141.jpg,Yes,0,0,No,,No,2227545473,,koparkhairane,15,balaji dryfruits,400709,Kirana,Flat,Yes,Big,,0,all day's bopen,1.9E+016,1.9E+016,Yes,1.9E+016,5000,No,No,shop 133. bhaji market,kirana616@hylosh.com,HIRARAM CHOUDHARY,,,,,,73.0019489,19.1013057,2.02E+016,2.02E+016,359000000000000,404000000000000,80:6c:1b:69:c7:e3,bdf1b8f480d9419a,2.02E+016,,1.9E+016,PM,1.9E+016,PM,1.9E+016,
614,geeta general store,lof/seller/IMG_20151015_160424.jpg,Yes,9920178006,0,Yes,,No,0,,Kharghar,12,sagar house,410210,Kirana,Flat,No,Regular,,0,months last Friday,1.9E+016,1.9E+016,Yes,1.9E+016,500,No,No,shop 1 sector 12 kharghar,kirana617@hylosh.com,,,,,,,73.0666161,19.0447952,2.02E+016,2.02E+016,867000000000000,406000000000000,bc:3a:ea:7c:f0:80,96ff8e45a385709d,2.02E+016,,1.9E+016,PM,1.9E+016,PM,1.9E+016,
615,puja Bhawani General. store,lof/seller/IMG_20151015_160338.jpg,Yes,9324375403,0,Yes,,Yes,0,,Nerul,10,opp Bhudha vihar,400706,Kirana,Flat,No,Regular,,0,all days,1.9E+016,1.9E+016,No,1.9E+016,0,Yes,Yes,"NLB48/7,Sec.no.10,Nerul stn.Rd.Nerul(w)",kirana618@hylosh.com,MANGUSINH,,,,,,73.0175276,19.0394033,2.02E+016,2.02E+016,352000000000000,404000000000000,no mac addrs,30b68ce220d28e6d,2.02E+016,,1.9E+016,PM,1.9E+016,PM,1.9E+016,
616,shree laxmi general store,lof/seller/IMG_20151015_160515.jpg,Yes,9892443641,0,No,,No,0,,koparkhairane,15,balaji gallery,400709,Kirana,Flat,No,Regular,,0,all days open,1.9E+016,1.9E+016,No,1.9E+016,0,No,No,shop 87. bhaji market,kirana619@hylosh.com,VANSPAL,,,,,,73.001849,19.1013026,2.02E+016,2.02E+016,359000000000000,404000000000000,80:6c:1b:69:c7:e3,bdf1b8f480d9419a,2.02E+016,,1.9E+016,PM,1.9E+016,PM,1.9E+016,
617,jagdamba traders,lof/seller/IMG_20151015_160920.jpg,Yes,9867338168,0,No,,No,0,,koparkhairane,18,near garden,400709,Kirana,Flat,Yes,Big,,0,all day open,1.9E+016,1.9E+016,Yes,1.9E+016,5000,No,No,shop 49. near garden,kirana620@hylosh.com,KISSAN,,,,,,73.0015593,19.1013479,2.02E+016,2.02E+016,359000000000000,404000000000000,80:6c:1b:69:c7:e3,bdf1b8f480d9419a,2.02E+016,,1.9E+016,PM,1.9E+016,PM,1.9E+016,
618,hari om super market,lof/seller/IMG_20151015_161023.jpg,Yes,7506228954,0,Yes,,No,0,,Kharghar,12,shivaji chowk,410210,Kirana,Flat,No,Regular,,0,month last Friday,1.9E+016,1.9E+016,Yes,1.9E+016,1000,No,No,shop 2 sector 12 kharghar,kirana621@hylosh.com,,,,,,,73.067519,19.0447962,2.02E+016,2.02E+016,867000000000000,406000000000000,bc:3a:ea:7c:f0:80,96ff8e45a385709d,2.02E+016,,1.9E+016,PM,1.9E+016,PM,1.9E+016,
619,mahalaxmi traders,lof/seller/IMG_20151015_161242.jpg,Yes,8828283520,0,No,,No,0,,koparkhairane,16,near vithal mandir,400709,Kirana,Flat,Yes,Big,,0,all days open,1.9E+016,1.9E+016,Yes,1.9E+016,5000,No,No,plot 43/44 vithal mandir,kirana622@hylosh.com,MR. MUKESH,,,,,,73.0009003,19.1010997,2.02E+016,2.02E+016,359000000000000,404000000000000,80:6c:1b:69:c7:e3,bdf1b8f480d9419a,2.02E+016,,1.9E+016,PM,1.9E+016,PM,1.9E+016,
620,bhavani general store,lof/seller/IMG_20151015_162116.jpg,Yes,9930928526,0,No,,No,0,,koparkhairane,16,vithal mandir,400709,Kirana,Flat,No,Regular,,0,all days open,1.9E+016,1.9E+016,No,1.9E+016,0,No,No,shop no. 222. ss2,kirana623@hylosh.com,KAMLESH,,,,,,73.0001138,19.1008475,2.02E+016,2.02E+016,359000000000000,404000000000000,80:6c:1b:69:c7:e3,bdf1b8f480d9419a,2.02E+016,,1.9E+016,PM,1.9E+016,PM,1.9E+016,
621,Navin Kiraana & General Store s,lof/seller/IMG_20151015_161937.jpg,Yes,9594797575,0,Yes,,Yes,0,,Nerul,6,Sarsole Bus Depot,400706,Kirana,Flat,No,Regular,,0,Friday,1.9E+016,1.9E+016,No,1.9E+016,0,Yes,Yes,"Shop No.5,Shweta Apt.,opp Sarsole Bus Depot,Nerul(w)",kirana624@hylosh.com,NAVIN,,,,,,73.0142886,19.0406414,2.02E+016,2.02E+016,352000000000000,404000000000000,no mac addrs,30b68ce220d28e6d,2.02E+016,,1.9E+016,PM,1.9E+016,PM,1.9E+016,
622,rajlaxmi supermarket,lof/seller/IMG_20151015_162614.jpg,Yes,0,0,No,,No,2227542782,,koparkhairane,16,near vithal mandir,400709,Kirana,Flat,No,Regular,,0,all day open,1.9E+016,1.9E+016,No,1.9E+016,0,No,No,shop no. 272,kirana625@hylosh.com,J CHOUDHARY,,,,,,72.9996893,19.1007004,2.02E+016,2.02E+016,359000000000000,404000000000000,80:6c:1b:69:c7:e3,bdf1b8f480d9419a,2.02E+016,,1.9E+016,PM,1.9E+016,PM,1.9E+016,
623,laxmi supermarket,lof/seller/IMG_20151015_162854.jpg,Yes,9892056171,0,No,,No,0,,koparkhairane,16,vithal mandir,400709,Kirana,Flat,No,Regular,,0,all days open,1.9E+016,1.9E+016,No,1.9E+016,0,No,No,shop no. 273,kirana626@hylosh.com,MR. CHOUDHARY,,,,,,72.999506,19.1005912,2.02E+016,2.02E+016,359000000000000,404000000000000,80:6c:1b:69:c7:e3,bdf1b8f480d9419a,2.02E+016,,1.9E+016,PM,1.9E+016,PM,1.9E+016,
624,om medical & general store,lof/seller/IMG_20151015_163411.jpg,Yes,9664337659,0,No,,No,0,,koparkhairane,17,yes bank atm,400709,Chemist,Flat,No,Regular,,0,sunday,1.9E+016,1.9E+016,No,1.9E+016,0,No,No,shop no. 10. natasha tower,kirana627@hylosh.com,OM PRAKASH,,,,,,72.9989276,19.1004047,2.02E+016,2.02E+016,359000000000000,404000000000000,80:6c:1b:69:c7:e3,bdf1b8f480d9419a,2.02E+016,,1.9E+016,PM,1.9E+016,PM,1.9E+016,
625,navin supermarket,lof/seller/IMG_20151015_163827.jpg,Yes,9987968611,0,No,,No,0,,koparkhairane,16,vedant hospital,400709,Kirana,Flat,No,Regular,,0,all day open,1.9E+016,1.9E+016,No,1.9E+016,0,No,No,shop 14. nakshatra tower,kirana628@hylosh.com,MR. NAVIN,,,,,,72.9986382,19.1003749,2.02E+016,2.02E+016,359000000000000,404000000000000,80:6c:1b:69:c7:e3,bdf1b8f480d9419a,2.02E+016,,1.9E+016,PM,1.9E+016,PM,1.9E+016,
626,Jotirling Medical,lof/seller/IMG_20151015_163909.jpg,Yes,9987557072,0,Yes,,Yes,0,,Nerul,10,OppAryan Hospital,400706,Chemist,Flat,No,Regular,,0,All days,1.9E+016,1.9E+016,No,1.9E+016,0,Yes,Yes,"Shop.2,Shrinathji Sadan,plot no52,sector6,Nerul(w)",kirana629@hylosh.com,PRATIC MULIK,,,,,,73.014556,19.0410256,2.02E+016,2.02E+016,352000000000000,404000000000000,no mac addrs,30b68ce220d28e6d,2.02E+016,,1.9E+016,PM,1.9E+016,PM,1.9E+016,
627,medivision medicos,lof/seller/IMG_20151015_164334.jpg,Yes,0,0,No,,No,2227540407,,koparkhairane,16,police chowky,400709,Chemist,Flat,No,Regular,,0,sunday,1.9E+016,1.9E+016,No,1.9E+016,0,No,No,shop no. 6. nakshatra society,kirana630@hylosh.com,MR. BHAGAT,,,,,,72.9985975,19.1002228,2.02E+016,2.02E+016,359000000000000,404000000000000,80:6c:1b:69:c7:e3,bdf1b8f480d9419a,2.02E+016,,1.9E+016,PM,1.9E+016,PM,1.9E+016,
628,Vignahar Medical,lof/seller/IMG_20151015_164534.jpg,Yes,8828072050,0,Yes,,Yes,0,,Nerul,10,near Aryan Hospital,400706,Chemist,Flat,No,Regular,,0,All Days,1.9E+016,1.9E+016,No,1.9E+016,0,Yes,Yes,"Shop .no.9,sao prasad Shopping. center,plot No17,Secter 8,nerul(w)",kirana631@hylosh.com,SANTOSH JAMDADE,,,,,,73.0147441,19.0409326,2.02E+016,2.02E+016,352000000000000,404000000000000,no mac addrs,30b68ce220d28e6d,2.02E+016,,1.9E+016,PM,1.9E+016,PM,1.9E+016,
629,shree mangal medical,lof/seller/IMG_20151015_164731.jpg,Yes,0,0,No,,No,2227551345,,koparkhairane,17,nakshatra tower,400709,Chemist,Flat,No,Regular,,0,sunday,1.9E+016,1.9E+016,No,1.9E+016,0,No,No,shop no.1. Natasha tower,kirana632@hylosh.com,MR. PARMAR,,,,,,72.9986548,19.1004994,2.02E+016,2.02E+016,359000000000000,404000000000000,80:6c:1b:69:c7:e3,bdf1b8f480d9419a,2.02E+016,,1.9E+016,PM,1.9E+016,PM,1.9E+016,
630,Sarvodya General stores,lof/seller/IMG_20151015_165908.jpg,No,0,0,NA,,,0,,NA,,,0,NA,NA,NA,,,0,,1.9E+016,1.9E+016,NA,0,0,,NA,,kirana633@hylosh.com,,,,,,,0,0,0,2.02E+016,,,,,2.02E+016,,1.9E+016,,1.9E+016,PM,1.9E+016,
631,Kamal general store,lof/seller/IMG_20151015_171426.jpg,Yes,9702688283,0,No,,No,0,,Ghansoli,29,Shankar mandir,400701,Kirana,Flat,No,Regular,,0,All days open,1.9E+016,1.9E+016,No,1.9E+016,0,No,No,Neva society,kirana634@hylosh.com,KAMAL SIRVE,,,,,,72.9967451,19.1440344,2.02E+016,2.02E+016,911000000000000,404000000000000,00:0a:00:1f:25:27,5a103d6e6f43d147,2.02E+016,,1.9E+016,PM,1.9E+016,PM,1.9E+016,
