storeid,name,picturepath,participating,mobile1,mobile2,smartphone,dataconn,tabwithdataconn,landline,city,area,sector,landmark,pincode,storetype,storesize,discountavailable,discounttype,discountpercent,discountcriteria,daysnotworking,starttime,closingtime,deliver,deliverytime,minimumdeliveryamount,knowsenglish,whatsapp,address,email,ownername,lstnumber,cstnumber,pannumber,vatnumber,tinnumber,longitude,lattitude,capturestarttime,captureendtime,imeino,imsino,mac,androidid,Date,F48,Start_Time,F50,End_Time,F52,F53,F54
914,Gauri Medical,lof/seller/IMG_20151019_132527.jpg,Yes,9022838141,0,Yes,,No,2227560412,,Belapur,3,F Type Market,400614,Chemist,Flat,No,Regular,,0,All Day Working,1.9E+016,1.9E+016,Yes,1.9E+016,500,Yes,Yes,Shop No 8 Sector 3 Belapur,kirana917@hylosh.com,,,,,,,73.0416052,19.0265771,2.02E+016,2.02E+016,867000000000000,406000000000000,bc:3a:ea:7c:f0:80,96ff8e45a385709d,2.02E+016,,0,,0,,0,
915,Amar Provision Store,lof/seller/IMG_20151019_132907.jpg,Yes,0,0,No,,No,2227570767,,Belapur,3,F Type Market,400614,Kirana,Flat,No,Regular,,0,All day Working,1.9E+016,1.9E+016,Yes,1.9E+016,1000,No,No,Shop No 10 Sector 3 Belapur,kirana918@hylosh.com,,,,,,,73.0415345,19.0269765,2.02E+016,2.02E+016,867000000000000,406000000000000,bc:3a:ea:7c:f0:80,96ff8e45a385709d,2.02E+016,,0,,0,,0,
916,surya medical,lof/seller/IMG_20151019_132911.jpg,Yes,9004830800,0,No,,No,0,,Vashi,11,juhugaon,400703,Chemist,Flat,No,Regular,,0,all days open,1.9E+016,1.9E+016,No,1.9E+016,0,Yes,No,shop no.3. shalimar bldg,kirana919@hylosh.com,LAXMAN,,,,,,73.0019038,19.085245,2.02E+016,2.02E+016,359000000000000,404000000000000,80:6c:1b:69:c7:e3,bdf1b8f480d9419a,2.02E+016,,0,,0,,0,
917,Apsara General Stores,lof/seller/IMG_20151019_133257.jpg,Yes,0,0,No,,No,2227572700,,Belapur,3,F Type Market,400614,Kirana,Flat,No,Regular,,0,All Day Working,1.9E+016,1.9E+016,Yes,1.9E+016,1000,No,No,Shop No 19 Sector 3 Belapur,kirana920@hylosh.com,,,,,,,73.0418092,19.0269003,2.02E+016,2.02E+016,867000000000000,406000000000000,bc:3a:ea:7c:f0:80,96ff8e45a385709d,2.02E+016,,0,,0,,0,
918,Rajput Stores,lof/seller/IMG_20151019_133455.jpg,Yes,0,0,No,,No,2227577693,,Belapur,3,F Type Market,400614,Kirana,Flat,No,Regular,,0,All Day Working,1.9E+016,1.9E+016,Yes,1.9E+016,1000,No,No,Shop No 14 Sector 3 Belapur,kirana921@hylosh.com,,,,,,,73.0417798,19.0270448,2.02E+016,2.02E+016,867000000000000,406000000000000,bc:3a:ea:7c:f0:80,96ff8e45a385709d,2.02E+016,,0,,0,,0,
919,shree ayappas medical & general store,lof/seller/IMG_20151019_133511.jpg,Yes,0,0,No,,No,2227886600,,Vashi,11,juhugaon,400703,Chemist,Flat,No,Regular,,0,all days open,1.9E+016,1.9E+016,No,1.9E+016,0,Yes,No,shop no.1. gaondevi complex,kirana922@hylosh.com,MR. RAMESH,,,,,,73.001771,19.0849878,2.02E+016,2.02E+016,359000000000000,404000000000000,80:6c:1b:69:c7:e3,bdf1b8f480d9419a,2.02E+016,,0,,0,,0,
920,new bombay medical & general store,lof/seller/IMG_20151019_135145.jpg,Yes,0,0,No,,No,2227662841,,Vashi,10,trimurti hotel,400703,Chemist,Flat,No,Regular,,0,sunday,1.9E+016,1.9E+016,No,1.9E+016,0,Yes,No,shop 1. rainbow bldg,kirana923@hylosh.com,MR. DATTA,,,,,,72.9998527,19.082262,2.02E+016,2.02E+016,359000000000000,404000000000000,80:6c:1b:69:c7:e3,bdf1b8f480d9419a,2.02E+016,,0,,0,,0,
921,Geetanjali Medicals,lof/seller/IMG_20151019_135023.jpg,Yes,9820024894,0,Yes,,No,0,,Belapur,4,F Type Market,400614,Chemist,Flat,No,Regular,,0,All Day Working,1.9E+016,1.9E+016,No,1.9E+016,0,No,No,F Type Market Sector 4 Belapur,kirana924@hylosh.com,,,,,,,73.0428822,19.0252814,2.02E+016,2.02E+016,867000000000000,406000000000000,bc:3a:ea:7c:f0:80,96ff8e45a385709d,2.02E+016,,0,,0,,0,
922,Rajesh General Store,lof/seller/IMG_20151019_135414.jpg,Yes,0,0,No,,No,2227564363,,Belapur,4,F Type Market,400614,Kirana,Flat,No,Regular,,0,All Day Working,1.9E+016,1.9E+016,Yes,1.9E+016,1000,No,No,Sector 4 Shop No 4 Belapur,kirana925@hylosh.com,,,,,,,73.0430313,19.0254048,2.02E+016,2.02E+016,867000000000000,406000000000000,bc:3a:ea:7c:f0:80,96ff8e45a385709d,2.02E+016,,0,,0,,0,
923,swaraj medical & general store,lof/seller/IMG_20151019_135607.jpg,Yes,0,0,No,,No,2227667161,,Vashi,10,vijaya bank,400703,Chemist,Flat,No,Regular,,0,sunday,1.9E+016,1.9E+016,No,1.9E+016,0,Yes,No,rainbow apt. f 3,kirana926@hylosh.com,SACHIN,,,,,,72.9992829,19.0814146,2.02E+016,2.02E+016,359000000000000,404000000000000,80:6c:1b:69:c7:e3,bdf1b8f480d9419a,2.02E+016,,0,,0,,0,
924,Daily Needs,lof/seller/IMG_20151019_135922.jpg,Yes,9833097090,0,Yes,,No,0,,Belapur,4,F Type Market,400614,Kirana,Flat,No,Regular,,0,Friday,1.9E+016,1.9E+016,Yes,1.9E+016,1000,No,No,Shop 15 Sector 4 Belapur,kirana927@hylosh.com,,,,,,,73.0432505,19.0255628,2.02E+016,2.02E+016,867000000000000,406000000000000,bc:3a:ea:7c:f0:80,96ff8e45a385709d,2.02E+016,,0,,0,,0,
925,Sangam General Stores,lof/seller/IMG_20151019_140344.jpg,Yes,9167851533,0,Yes,,No,0,,Belapur,4,F Type Market,400614,Kirana,Flat,No,Regular,,0,All Day Working,1.9E+016,1.9E+016,Yes,1.9E+016,1000,No,No,Sector 4 F Type Market Belapur,kirana928@hylosh.com,,,,,,,73.0431187,19.0254214,2.02E+016,2.02E+016,867000000000000,406000000000000,bc:3a:ea:7c:f0:80,96ff8e45a385709d,2.02E+016,,0,,0,,0,
926,Sunika Chemist & Druggist,lof/seller/IMG_20151019_140805.jpg,Yes,7039006062,0,Yes,,No,0,,Belapur,4,F Type Market,400614,Chemist,Flat,No,Regular,,0,All Day Working,1.9E+016,1.9E+016,No,1.9E+016,0,Yes,No,Sector 4 Belapur,kirana929@hylosh.com,,,,,,,73.0430742,19.0253711,2.02E+016,2.02E+016,867000000000000,406000000000000,bc:3a:ea:7c:f0:80,96ff8e45a385709d,2.02E+016,,0,,0,,0,
927,Rajesh Kirana Store,lof/seller/IMG_20151019_140916.jpg,Yes,9594266179,0,Yes,,No,0,,Kamothe,,Juhi Arcade,410209,Kirana,Flat,No,Regular,,0,Sunday,1.9E+016,1.9E+016,Yes,1.9E+016,500,Yes,Yes,Shop 20 Plot 55 Juhi Arcade Sector 6A Kamothe,kirana930@hylosh.com,,,,,,,73.0930866,19.0249183,2.02E+016,2.02E+016,911000000000000,405000000000000,90:21:81:26:9c:08,a7e56ec2f8644cd9,2.02E+016,,0,,0,,0,
928,Milan General Stores,,No,0,0,NA,,,0,,NA,,,0,NA,NA,NA,,,0,,1.9E+016,1.9E+016,NA,0,0,,NA,,kirana931@hylosh.com,,,,,,,0,0,0,2.02E+016,,,,,2.02E+016,,0,,0,,0,
929,New Roman General Store,lof/seller/IMG_20151019_141838.jpg,Yes,0,0,No,,No,2227565079,,Belapur,5,F Type Market,400614,Kirana,Flat,No,Regular,,0,Friday,1.9E+016,1.9E+016,Yes,1.9E+016,1000,No,No,Shop No 13 Sector 5 Belapur,kirana932@hylosh.com,,,,,,,73.0447671,19.0243355,2.02E+016,2.02E+016,867000000000000,406000000000000,bc:3a:ea:7c:f0:80,96ff8e45a385709d,2.02E+016,,0,,0,,0,
930,New Society Stores,lof/seller/IMG_20151019_142041.jpg,Yes,0,0,No,,No,2227572768,,Belapur,5,F Type Market,400614,Kirana,Flat,No,Regular,,0,Friday,1.9E+016,1.9E+016,Yes,1.9E+016,2000,No,No,Shop No 15 Sector 5 Belapur,kirana933@hylosh.com,,,,,,,73.0446864,19.0241874,2.02E+016,2.02E+016,867000000000000,406000000000000,bc:3a:ea:7c:f0:80,96ff8e45a385709d,2.02E+016,,0,,0,,0,
931,Kaustubh Chemist,lof/seller/IMG_20151019_142312.jpg,Yes,0,0,No,,No,2265181652,,Belapur,5,F Type Market,400614,Chemist,Flat,No,Regular,,0,All Day Working,1.9E+016,1.9E+016,No,1.9E+016,0,Yes,No,Shop No 19 Sector 5 Belapur,kirana934@hylosh.com,,,,,,,73.0446161,19.0241689,2.02E+016,2.02E+016,867000000000000,406000000000000,bc:3a:ea:7c:f0:80,96ff8e45a385709d,2.02E+016,,0,,0,,0,
932,Jay Ambe Super Market,,No,0,0,NA,,,0,,NA,,,0,NA,NA,NA,,,0,,1.9E+016,1.9E+016,NA,0,0,,NA,,kirana935@hylosh.com,,,,,,,0,0,0,2.02E+016,,,,,2.02E+016,,0,,0,,0,
933,Poonam Kirana Store,,No,0,0,NA,,,0,,NA,,,0,NA,NA,NA,,,0,,1.9E+016,1.9E+016,NA,0,0,,NA,,kirana936@hylosh.com,,,,,,,0,0,0,2.02E+016,,,,,2.02E+016,,0,,0,,0,
934,Maruti Kirana & General Store,lof/seller/IMG_20151019_145216.jpg,Yes,9619066330,0,No,,No,2227580512,,Belapur,14,Diwale Gaon,400614,Kirana,Flat,No,Regular,,0,Friday,1.9E+016,1.9E+016,Yes,1.9E+016,1000,No,Yes,Diwale Gaon Sector 14 Belapur,kirana937@hylosh.com,,,,,,,73.0400278,19.01249,2.02E+016,2.02E+016,867000000000000,406000000000000,bc:3a:ea:7c:f0:80,96ff8e45a385709d,2.02E+016,,0,,0,,0,
935,Jyotirling Kirana Bazar,,No,0,0,NA,,,0,,NA,,,0,NA,NA,NA,,,0,,1.9E+016,1.9E+016,NA,0,0,,NA,,kirana938@hylosh.com,,,,,,,0,0,0,2.02E+016,,,,,2.02E+016,,0,,0,,0,
936,Krishna Provision Stores,lof/seller/IMG_20151019_145925.jpg,Yes,0,0,No,,No,2227562864,,Belapur,14,Diwale Gaon,400614,Kirana,Flat,No,Regular,,0,All Day Working,1.9E+016,1.9E+016,Yes,1.9E+016,1000,No,No,Sector 14 Diwale Gaon Belapur,kirana939@hylosh.com,,,,,,,73.0401033,19.0123487,2.02E+016,2.02E+016,867000000000000,406000000000000,bc:3a:ea:7c:f0:80,96ff8e45a385709d,2.02E+016,,0,,0,,0,
937,Mahesh General & Kirnar Store,lof/seller/IMG_20151019_150347.jpg,Yes,9821378831,0,Yes,,No,0,,Belapur,14,Diwale Gaon,400614,Kirana,Flat,No,Regular,,0,Month Last Friday,1.9E+016,1.9E+016,Yes,1.9E+016,1000,No,Yes,Diwale Gaon Sector 14 Belapur,kirana940@hylosh.com,,,,,,,73.0401267,19.0123278,2.02E+016,2.02E+016,867000000000000,406000000000000,bc:3a:ea:7c:f0:80,96ff8e45a385709d,2.02E+016,,0,,0,,0,
938,Rupali Super Market,lof/seller/IMG_20151019_150400.jpg,Yes,8286630300,0,Yes,,No,0,,Kamothe,8,Balaji Niwas,410209,Kirana,Flat,No,Regular,,0,Sunday,1.9E+016,1.9E+016,Yes,1.9E+016,500,Yes,Yes,Shop 3 Plot 27 Balaji Niwas Sector 8 Kamothe,kirana941@hylosh.com,,,,,,,73.09478,19.0210433,2.02E+016,2.02E+016,911000000000000,405000000000000,90:21:81:26:9c:08,a7e56ec2f8644cd9,2.02E+016,,0,,0,,0,
939,Balaji Super Market,lof/seller/IMG_20151019_150733.jpg,No,0,0,NA,,,0,,NA,,,0,NA,NA,NA,,,0,,1.9E+016,1.9E+016,NA,0,0,,NA,,kirana942@hylosh.com,,,,,,,0,0,0,2.02E+016,,,,,2.02E+016,,0,,0,,0,
940,Apana Super Bazar,lof/seller/IMG_20151019_151253.jpg,Yes,0,0,No,,No,2227561814,,Belapur,11,Punit Tower,400614,Kirana,Flat,No,Big,,0,Friday,1.9E+016,1.9E+016,Yes,1.9E+016,1000,No,No,Shop No 1 Punit Towe Plot No 53 Sector 11 Belapur,kirana943@hylosh.com,,,,,,,73.0404758,19.0140021,2.02E+016,2.02E+016,867000000000000,406000000000000,bc:3a:ea:7c:f0:80,96ff8e45a385709d,2.02E+016,,0,,0,,0,
941,Laxmi General Store,lof/seller/IMG_20151019_151701.jpg,Yes,0,0,No,,No,2227580416,,Belapur,11,Bombay Veterinary College,400614,Kirana,Flat,No,Regular,,0,Sunday,1.9E+016,1.9E+016,Yes,1.9E+016,1000,No,No,Sector 11 Shop No 11 Belapur,kirana944@hylosh.com,S B SHETTY,,,,,,73.0408881,19.0136378,2.02E+016,2.02E+016,867000000000000,406000000000000,bc:3a:ea:7c:f0:80,96ff8e45a385709d,2.02E+016,,0,,0,,0,
942,Moossa Moossa,lof/seller/IMG_20151019_151830.jpg,No,0,0,NA,,,0,,NA,,,0,NA,NA,NA,,,0,,1.9E+016,1.9E+016,NA,0,0,,NA,,kirana945@hylosh.com,,,,,,,0,0,0,2.02E+016,,,,,2.02E+016,,0,,0,,0,
